ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Delivery_Distance_km,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Traffic_encoded
0xba27,CHENRES010DEL03,37.0,4.2,13.066762,80.251865,13.096762,80.281865,4.656788095044164,2022-03-24,2026-09-03 20:10:00,2026-09-18 20:25:00,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47.0,4
0xb66d,RANCHIRES20DEL01,38.0,4.0,23.39925,85.390464,23.43925,85.430464,6.036610249816451,2022-04-01,2026-09-03 14:00:00,2026-09-18 14:10:00,Sandstorms,Jam,1,Meal,scooter,2.0,No,Metropolitian,33.0,4
0xe1fc,KOCRES16DEL02,23.0,4.8,10.003064,76.307589,10.023064,76.327589,3.1212067439862645,2022-02-13,2026-09-03 11:25:00,2026-09-18 11:40:00,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,4
0x4fcd,INDORES010DEL01,39.0,4.1,22.75004,75.902847,22.86004,76.012847,16.635518179509837,2022-04-06,2026-09-03 20:50:00,2026-09-18 21:05:00,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35.0,4
0xaa1a,COIMBRES05DEL03,37.0,5.0,11.022169,76.999594,11.112169,77.089594,14.021819246588827,2022-04-04,2026-09-03 23:10:00,2026-09-18 23:25:00,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19.0,1
0x6ab2,PUNERES15DEL01,36.0,4.0,18.636215,73.751081,18.706215,73.821081,10.721987300671117,2022-03-23,2026-09-03 20:20:00,2026-09-18 20:35:00,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37.0,4
0x56f9,CHENRES19DEL02,21.0,4.6,12.986047,80.218114,13.006047,80.238114,3.105049191152739,2022-03-28,2026-09-03 11:50:00,2026-09-18 11:55:00,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19.0,1
0x3aeb,JAPRES07DEL03,26.0,4.5,26.766536,75.837333,26.826536,75.897333,8.942954308598226,2022-03-26,2026-09-03 19:10:00,2026-09-18 19:20:00,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,27.0,3
0x524f,RANCHIRES05DEL01,20.0,5.0,23.355164,85.324097,23.395164,85.364097,6.037529176542177,2022-03-15,2026-09-03 15:10:00,2026-09-18 15:20:00,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17.0,1
0x6f81,JAPRES08DEL02,37.0,4.9,26.910262,75.783013,26.960262,75.833013,7.448412467877649,2022-03-15,2026-09-03 18:55:00,2026-09-18 19:10:00,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,18.0,1
0xa662,CHENRES20DEL02,29.0,4.7,12.975996,80.221898,13.105996,80.351898,20.181034547352503,2022-04-04,2026-09-03 17:45:00,2026-09-18 18:00:00,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25.0,2
0x8a1d,VADRES20DEL02,29.0,4.8,22.311358,73.164798,22.331358,73.184798,3.029527086813746,2022-04-03,2026-09-03 10:20:00,2026-09-18 10:25:00,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,14.0,1
0xadc6,SURRES08DEL02,29.0,4.8,21.173343,72.792731,21.193343,72.812731,3.040666798077057,2022-03-17,2026-09-03 11:45:00,2026-09-18 11:50:00,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,17.0,1
0xb541,VADRES12DEL02,31.0,3.9,,,,,,2022-03-14,2026-09-03 19:35:00,2026-09-18 19:40:00,Stormy,Jam,2,Meal,scooter,1.0,Yes,Metropolitian,39.0,4
0x7278,JAPRES02DEL01,25.0,4.7,26.914142,75.805704,26.984142,75.875704,10.427208660422918,2022-03-06,2026-09-03 19:55:00,2026-09-18 20:10:00,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,23.0,2
0x930d,VADRES18DEL01,29.0,5.0,,,,,,2022-03-24,2026-09-03 16:35:00,2026-09-18 16:45:00,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,13.0,1
0x8e9c,PUNERES15DEL02,24.0,4.8,18.636215,73.751081,18.716215,73.831081,12.253528674537144,2022-03-25,2026-09-03 19:55:00,2026-09-18 20:10:00,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,22.0,2
0xd1aa,GOARES16DEL03,32.0,4.7,15.498603,73.826911,15.558603,73.886911,9.264595774312454,2022-02-13,2026-09-03 20:40:00,2026-09-18 20:45:00,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,30.0,4
0x5247,RANCHIRES010DEL01,32.0,4.9,23.354422,85.3329,23.394422,85.3729,6.037544630194255,2022-03-05,2026-09-03 16:25:00,2026-09-18 16:40:00,Stormy,Jam,0,Snack,motorcycle,0.0,No,Urban,30.0,4
0xe249,AURGRES08DEL03,29.0,4.8,19.876428,75.364792,19.906428,75.394792,4.579035880489321,2022-02-13,2026-09-03 17:25:00,2026-09-18 17:35:00,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,20.0,1
0x6a96,HYDRES11DEL02,26.0,4.8,17.430448,78.418213,17.510448,78.498213,12.29354192492578,2022-03-18,2026-09-03 23:45:00,2026-09-18 00:00:00,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,17.0,1
0xcd4d,KOCRES18DEL03,35.0,4.7,9.957144,76.296783,10.017144,76.356783,9.363987776579894,2022-02-13,2026-09-03 22:55:00,2026-09-18 23:00:00,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,28.0,4
0x5a1e,RANCHIRES17DEL01,30.0,4.7,23.374878,85.335739,23.414878,85.375739,6.037118440222451,2022-03-11,2026-09-03 16:20:00,2026-09-18 16:35:00,Fog,Low,1,Meal,scooter,1.0,No,Urban,18.0,1
0xc36,COIMBRES08DEL03,25.0,4.7,11.001852,76.976268,11.091852,77.066268,14.022295961633713,2022-03-16,2026-09-03 21:50:00,2026-09-18 22:00:00,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25.0,2
0xdefc,KOLRES19DEL02,28.0,4.8,22.5491,88.400467,22.6791,88.530467,19.67276687202039,2022-02-16,2026-09-03 23:55:00,2026-09-18 00:10:00,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Urban,25.0,2
0x908e,BANGRES04DEL03,36.0,5.0,12.98041,77.640489,13.07041,77.730489,13.97191478756942,2022-03-10,2026-09-03 17:15:00,2026-09-18 17:25:00,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,37.0,4
0x636c,MYSRES010DEL01,26.0,4.8,12.321214,76.621094,12.331214,76.631094,1.554514382186963,2022-03-07,2026-09-03 09:50:00,2026-09-18 10:00:00,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Urban,16.0,1
0x2710,INDORES18DEL01,37.0,5.0,22.753839,75.897429,22.763838,75.907429,1.5124736191451338,2022-03-21,2026-09-03 08:35:00,2026-09-18 08:40:00,Stormy,High,2,Drinks,motorcycle,1.0,No,Urban,27.0,3
0x7ea5,BANGRES19DEL02,21.0,4.7,12.914264,77.6784,12.934264,77.6984,3.1054853062814938,2022-03-26,2026-09-03 10:35:00,2026-09-18 10:50:00,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,16.0,1
0x21c7,JAPRES03DEL02,34.0,4.6,26.913483,75.803139,26.993483,75.883139,11.916606438888204,2022-03-14,2026-09-03 22:50:00,2026-09-18 22:55:00,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,21.0,1
0xbf5d,KOLRES02DEL02,20.0,3.0,22.514585,88.39331,22.594585,88.47331,12.108726603462411,2022-02-14,2026-09-03 22:20:00,2026-09-18 22:25:00,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,20.0,1
0x3a6d,CHENRES20DEL02,27.0,4.9,12.975996,80.221898,13.055996,80.301898,12.419709768770852,2022-03-04,2026-09-03 17:10:00,2026-09-18 17:20:00,Stormy,Low,1,Meal,scooter,0.0,No,Urban,18.0,1
0x7464,JAPRES15DEL01,26.0,4.7,26.891191,75.802083,27.001191,75.912083,16.385802266862793,2022-04-06,2026-09-03 23:25:00,2026-09-18 23:30:00,Stormy,Low,2,Meal,motorcycle,0.0,No,Urban,12.0,1
0x1b3b,COIMBRES02DEL03,22.0,4.6,11.022477,76.995667,11.112477,77.085667,14.021812013196106,2022-03-08,2026-09-03 18:40:00,2026-09-18 18:55:00,Fog,High,2,Drinks,motorcycle,1.0,No,Urban,27.0,3
0x1ad5,HYDRES14DEL03,30.0,4.9,17.426228,78.407495,17.486228,78.467495,9.220499640905741,2022-04-05,2026-09-03 20:15:00,2026-09-18 20:25:00,Windy,High,2,Meal,motorcycle,0.0,No,Metropolitian,27.0,3
0x1dc4,COIMBRES010DEL03,22.0,4.6,11.003008,76.97544,11.033008,77.00544,4.67432400638191,2022-04-01,2026-09-03 20:10:00,2026-09-18 20:20:00,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,24.0,2
0x8801,VADRES20DEL02,30.0,4.3,22.311358,73.164798,22.361358,73.214798,7.573442055128481,2022-03-24,2026-09-03 20:30:00,2026-09-18 20:45:00,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,4
0xa1e0,INDORES19DEL01,35.0,4.2,22.745536,75.893106,22.755536,75.903106,1.5125976112065025,2022-03-26,2026-09-03 11:10:00,2026-09-18 11:15:00,Cloudy,Jam,2,Meal,scooter,1.0,No,Urban,35.0,4
0xcd0a,AGRRES18DEL03,27.0,4.9,27.161694,78.034714,27.221694,78.094714,8.92906001215989,2022-02-15,2026-09-03 18:40:00,2026-09-18 18:45:00,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15.0,1
0x4362,PUNERES11DEL03,36.0,4.5,18.533811,73.899315,18.623811,73.989315,13.788957415778517,2022-03-27,2026-09-03 23:15:00,2026-09-18 23:20:00,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,22.0,2
0xcfd3,AGRRES01DEL01,23.0,4.6,27.161661,78.011544,27.201661,78.051544,5.952943315709552,2022-02-17,2026-09-03 15:50:00,2026-09-18 16:05:00,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,23.0,2
0x15c4,PUNERES17DEL01,33.0,4.6,18.530963,73.828972,18.540963,73.838972,1.5322885596942126,2022-03-15,2026-09-03 09:30:00,2026-09-18 09:45:00,Fog,Low,2,Meal,scooter,1.0,No,Urban,16.0,1
0xe18d,BHPRES19DEL01,33.0,4.6,,,,,,2022-02-11,2026-09-03 16:50:00,2026-09-18 16:55:00,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,29.0,4
0xa541,BANGRES09DEL01,35.0,4.6,12.934179,77.615797,12.974179,77.655797,6.210607623190057,2022-03-17,2026-09-03 16:45:00,2026-09-18 16:50:00,Fog,Low,1,Buffet,scooter,1.0,No,Urban,16.0,1
0x351f,RANCHIRES07DEL02,25.0,4.8,23.359407,85.325055,23.489407,85.455055,19.618630653002526,2022-03-12,2026-09-03 18:20:00,2026-09-18 18:35:00,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34.0,4
0x2951,SURRES15DEL01,30.0,4.0,21.160522,72.771477,21.170522,72.781477,1.5204186010643506,2022-03-01,2026-09-18 08:45:00,2026-09-18 08:55:00,Unknown,Low,3,Meal,electric_scooter,1.0,No,Urban,15.0,1
0x3a79,INDORES08DEL02,39.0,4.6,22.725748,75.898497,22.805747,75.978497,12.100079055614344,2022-03-29,2026-09-03 22:10:00,2026-09-18 22:25:00,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,23.0,2
0x15e2,RANCHIRES11DEL01,34.0,4.7,23.359194,85.325447,23.399194,85.365447,6.03744523636816,2022-03-15,2026-09-03 12:25:00,2026-09-18 12:35:00,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,33.0,4
0xd54b,KOLRES010DEL03,38.0,4.0,22.538999,88.322337,22.568999,88.352337,4.540781597558912,2022-02-11,2026-09-03 22:45:00,2026-09-18 22:55:00,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29.0,4
0xa21,COIMBRES03DEL02,29.0,4.6,11.025083,77.015393,11.105083,77.095393,12.463883024166657,2022-03-31,2026-09-03 23:10:00,2026-09-18 23:25:00,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,18.0,1
0x535b,MYSRES01DEL01,30.0,4.6,12.311072,76.654878,12.381072,76.724878,10.881197531246407,2022-03-25,2026-09-03 22:35:00,2026-09-18 22:50:00,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,27.0,3
0x9c24,SURRES18DEL03,34.0,5.0,21.149834,72.778666,21.179834,72.808666,4.56126563284071,2022-04-03,2026-09-03 22:10:00,2026-09-18 22:20:00,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,18.0,1
0x67de,CHENRES03DEL01,23.0,5.0,13.091809,80.219104,13.161809,80.289104,10.864870498856765,2022-03-18,2026-09-03 21:20:00,2026-09-18 21:35:00,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41.0,4
0xc5b2,BHPRES17DEL02,27.0,4.1,23.218998,77.373573,23.238998,77.393573,3.0202827050890524,2022-02-17,2026-09-03 09:50:00,2026-09-18 10:05:00,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21.0,1
0x87e5,RANCHIRES09DEL01,22.0,4.7,23.351058,85.325731,23.421058,85.395731,10.5652785705811,2022-04-02,2026-09-03 17:40:00,2026-09-18 17:55:00,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,2
0x2d19,RANCHIRES03DEL01,21.0,4.7,,,,,,2022-03-11,2026-09-03 10:55:00,2026-09-18 11:05:00,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,16.0,1
0x506b,MYSRES20DEL02,37.0,4.9,12.337978,76.616792,12.387978,76.666792,7.772038818805718,2022-03-09,2026-09-03 21:10:00,2026-09-18 21:15:00,Sunny,Low,2,Snack,scooter,0.0,No,Urban,16.0,1
0x8d4,CHENRES02DEL02,15.0,1.0,13.086438,80.220672,13.216439,80.350672,20.176709024393567,2022-03-18,2026-09-18 17:50:00,2026-09-18 18:00:00,Unknown,Medium,3,Snack,electric_scooter,1.0,No,Urban,26.0,2
0x2a03,MYSRES20DEL01,37.0,4.5,12.337978,76.616792,12.377978,76.656792,6.217689154531592,2022-03-11,2026-09-03 16:35:00,2026-09-18 16:40:00,Sunny,Low,2,Meal,motorcycle,0.0,No,Metropolitian,21.0,1
0x4c74,VADRES17DEL02,29.0,4.7,,,,,,2022-03-01,2026-09-03 10:50:00,2026-09-18 11:05:00,Cloudy,Low,1,Buffet,motorcycle,0.0,Unknown,Metropolitian,10.0,1
0x4dec,SURRES15DEL01,38.0,5.0,21.160522,72.771477,21.170522,72.781477,1.5204186010643506,2022-03-17,2026-09-03 09:50:00,2026-09-18 10:05:00,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,28.0,4
0x268c,HYDRES03DEL01,22.0,4.7,17.422819,78.449578,17.492819,78.519578,10.757204708670502,2022-03-20,2026-09-03 17:35:00,2026-09-18 17:40:00,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25.0,2
0x4075,CHENRES11DEL01,34.0,4.9,13.064181,80.236442,13.174181,80.346442,17.07362495419754,2022-03-10,2026-09-03 17:15:00,2026-09-18 17:25:00,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,29.0,4
0x8632,RANCHIRES04DEL03,26.0,4.2,23.359033,85.325347,23.449033,85.415347,13.58308621493501,2022-04-04,2026-09-03 20:45:00,2026-09-18 20:55:00,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,31.0,4
0x1fb6,BANGRES15DEL03,28.0,4.6,12.975377,77.696664,13.035377,77.756664,9.314976789360623,2022-03-30,2026-09-03 17:55:00,2026-09-18 18:00:00,Cloudy,Low,2,Meal,scooter,1.0,Unknown,Metropolitian,13.0,1
0x48fe,HYDRES15DEL03,35.0,4.7,17.45971,78.368855,17.51971,78.428855,9.219691659523848,2022-03-07,2026-09-03 18:30:00,2026-09-18 18:45:00,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,4
0x494f,COIMBRES12DEL02,23.0,4.6,11.000762,76.981876,11.050762,77.031876,7.790439155314363,2022-04-01,2026-09-03 18:25:00,2026-09-18 18:30:00,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,22.0,2
0x8cee,INDORES08DEL03,39.0,4.0,22.725748,75.898497,22.755747,75.928497,4.537860442229041,2022-03-13,2026-09-03 00:00:00,2026-09-18 00:05:00,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,23.0,2
0x47f9,CHENRES11DEL02,32.0,4.9,13.064181,80.236442,13.114181,80.286442,7.761199672759851,2022-04-05,2026-09-03 17:20:00,2026-09-18 17:35:00,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,16.0,1
0x2838,COIMBRES17DEL03,35.0,3.6,11.026117,76.944652,11.116117,77.034652,14.021726512881596,2022-03-29,2026-09-03 21:25:00,2026-09-18 21:35:00,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,39.0,4
0x7c12,INDORES20DEL02,22.0,4.2,22.732225,75.874765,22.752225,75.894765,3.025279772423236,2022-03-24,2026-09-03 11:25:00,2026-09-18 11:40:00,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34.0,4
0xba57,HYDRES18DEL02,24.0,4.6,17.450851,78.379347,17.500851,78.429347,7.683355299930933,2022-03-28,2026-09-03 00:00:00,2026-09-18 00:15:00,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,2
0xa445,JAPRES010DEL02,28.0,4.9,26.921411,75.793604,27.051411,75.923604,19.361976407426397,2022-03-04,2026-09-03 20:40:00,2026-09-18 20:50:00,Windy,Low,2,Drinks,scooter,1.0,No,Urban,19.0,1
0xdbe,INDORES05DEL02,38.0,4.6,22.727021,75.884167,22.777021,75.934167,7.562950099273998,2022-03-26,2026-09-03 18:15:00,2026-09-18 18:20:00,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,34.0,4
0x271f,SURRES15DEL01,25.0,4.5,21.160522,72.771477,21.170522,72.781477,1.5204186010643506,2022-03-07,2026-09-03 08:45:00,2026-09-18 08:55:00,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,22.0,2
0x9149,BANGRES01DEL02,20.0,4.9,12.933284,77.615428,12.953284,77.635428,3.1053699758611546,2022-04-01,2026-09-03 11:40:00,2026-09-18 11:45:00,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,21.0,1
0x9375,SURRES19DEL01,35.0,4.0,21.149669,72.772629,21.189669,72.812629,6.081595038517862,2022-03-05,2026-09-03 15:55:00,2026-09-18 16:00:00,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33.0,4
0x3a6a,HYDRES12DEL01,24.0,4.8,17.429585,78.392621,17.439585,78.402621,1.536836906549953,2022-03-17,2026-09-03 10:15:00,2026-09-18 10:25:00,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Unknown,15.0,1
0x3b67,SURRES11DEL03,29.0,4.7,21.157735,72.768778,21.247735,72.858778,13.682164589270348,2022-04-02,2026-09-03 23:50:00,2026-09-18 23:55:00,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,19.0,1
0x24cd,PUNERES17DEL01,35.0,4.9,18.530963,73.828972,18.600963,73.898972,10.725127399399225,2022-03-02,2026-09-03 20:55:00,2026-09-18 21:10:00,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26.0,2
0xd828,GOARES18DEL01,30.0,4.8,15.49395,73.827423,15.56395,73.897423,10.808686201554782,2022-02-12,2026-09-03 22:15:00,2026-09-18 22:30:00,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,17.0,1
0xdbbe,ALHRES01DEL01,23.0,4.7,25.454648,81.834502,25.494648,81.874502,5.992164712760221,2022-02-11,2026-09-03 15:00:00,2026-09-18 15:15:00,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,21.0,1
0xa736,PUNERES19DEL02,31.0,4.7,18.563934,73.915367,18.583935,73.935367,3.0643351463849164,2022-03-28,2026-09-03 10:20:00,2026-09-18 10:30:00,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,23.0,2
0x9ad1,BANGRES20DEL01,37.0,4.9,12.972161,77.596014,13.082161,77.706014,17.076725433736605,2022-03-08,2026-09-03 23:45:00,2026-09-18 23:55:00,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28.0,4
0x3503,COIMBRES01DEL02,28.0,4.8,11.016298,76.972076,11.096298,77.052076,12.464066309794568,2022-03-29,2026-09-03 21:40:00,2026-09-18 21:55:00,Sunny,Medium,0,Snack,motorcycle,1.0,No,Urban,26.0,2
0x8413,BANGRES15DEL01,28.0,5.0,12.975377,77.696664,13.045377,77.766664,10.867366120252031,2022-03-10,2026-09-03 23:40:00,2026-09-18 23:45:00,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,11.0,1
0x186e,JAPRES15DEL02,24.0,4.2,26.891191,75.802083,27.021191,75.932083,19.364277132208514,2022-04-04,2026-09-03 17:55:00,2026-09-18 18:05:00,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,32.0,4
0xde92,KOLRES16DEL02,29.0,4.7,22.539129,88.365507,22.559129,88.385507,3.0272369309754272,2022-02-11,2026-09-03 11:30:00,2026-09-18 11:35:00,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33.0,4
0x99d6,BANGRES03DEL01,35.0,4.8,12.979166,77.640709,13.089166,77.750709,17.07649014379466,2022-03-23,2026-09-03 18:35:00,2026-09-18 18:50:00,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,40.0,4
0x8b5c,COIMBRES07DEL01,35.0,4.7,10.96185,76.971082,11.03185,77.041082,10.907140151568118,2022-03-14,2026-09-03 21:40:00,2026-09-18 21:50:00,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47.0,4
0x7021,MUMRES03DEL02,28.0,4.3,19.22384,72.841347,19.24384,72.861347,3.058551495341316,2022-03-26,2026-09-03 10:10:00,2026-09-18 10:20:00,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,4
0xbaf,HYDRES19DEL03,23.0,4.7,17.458998,78.500366,17.548998,78.590366,13.829019124454268,2022-03-29,2026-09-03 21:25:00,2026-09-18 21:40:00,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33.0,4
0x274c,COIMBRES16DEL01,32.0,5.0,11.010375,76.95295,11.080375,77.02295,10.906257371570659,2022-04-02,2026-09-03 18:40:00,2026-09-18 18:50:00,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42.0,4
0x3db0,MUMRES010DEL03,30.0,4.7,19.003517,72.82765,19.033517,72.85765,4.590648124312415,2022-03-21,2026-09-03 19:40:00,2026-09-18 19:50:00,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,30.0,4
0x2117,HYDRES010DEL01,30.0,4.6,17.428294,78.404423,17.538294,78.514423,16.903050893204163,2022-03-02,2026-09-03 19:00:00,2026-09-18 19:15:00,Stormy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,22.0,2
0x499e,MUMRES18DEL01,22.0,4.2,19.1093,72.825451,19.1193,72.835451,1.5297989528631668,2022-03-26,2026-09-03 10:25:00,2026-09-18 10:35:00,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Urban,29.0,4
0x2a1d,HYDRES19DEL01,32.0,4.6,17.458998,78.500366,17.568998,78.610366,16.901690663165983,2022-03-08,2026-09-03 18:35:00,2026-09-18 18:40:00,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,27.0,3
0xba37,INDORES09DEL02,21.0,4.0,22.725835,75.887648,22.745835,75.907648,3.025344768407918,2022-03-01,2026-09-03 10:30:00,2026-09-18 10:45:00,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,17.0,1
0x83ce,SURRES09DEL01,33.0,4.1,21.175975,72.795503,21.245975,72.865503,10.641407763221139,2022-03-12,2026-09-03 18:55:00,2026-09-18 19:05:00,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35.0,4
0x7c00,HYDRES02DEL03,36.0,4.9,17.41233,78.449654,17.50233,78.539654,13.830709083522443,2022-03-18,2026-09-03 22:10:00,2026-09-18 22:15:00,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,28.0,4
0x895e,JAPRES17DEL01,22.0,4.6,26.892312,75.806896,26.902313,75.816896,1.4899874085578333,2022-03-13,2026-09-03 11:50:00,2026-09-18 12:05:00,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29.0,4
0x2b3f,BANGRES08DEL03,20.0,4.6,12.906229,77.596791,12.966229,77.656791,9.316238098535406,2022-04-01,2026-09-03 17:20:00,2026-09-18 17:30:00,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22.0,2
0xab91,CHENRES08DEL01,35.0,4.6,13.022394,80.242439,13.092394,80.312439,10.866360907886408,2022-03-12,2026-09-03 21:45:00,2026-09-18 21:55:00,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38.0,4
0x2b8f,MYSRES14DEL03,20.0,4.8,,,,,,2022-03-05,2026-09-03 18:20:00,2026-09-18 18:25:00,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,1
0x166d,INDORES010DEL01,22.0,4.7,22.75004,75.902847,22.86004,76.012847,16.635518179509837,2022-03-29,2026-09-03 18:10:00,2026-09-18 18:20:00,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,28.0,4
0x6205,MYSRES01DEL03,27.0,4.6,12.311072,76.654878,12.401072,76.744878,13.98984971037147,2022-03-23,2026-09-03 21:40:00,2026-09-18 21:45:00,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,22.0,2
0x4d5e,MUMRES010DEL02,36.0,4.7,19.003517,72.82765,19.053517,72.87765,7.6508628104371885,2022-04-03,2026-09-03 19:50:00,2026-09-18 20:00:00,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34.0,4
0x8de7,MYSRES16DEL02,36.0,5.0,12.316967,76.603067,12.366967,76.653067,7.772343594464245,2022-04-05,2026-09-03 00:00:00,2026-09-18 00:10:00,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,15.0,1
0x2660,VADRES02DEL02,32.0,4.8,,,,,,2022-03-30,2026-09-03 10:55:00,2026-09-18 11:05:00,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15.0,1
0xc0c2,AURGRES03DEL03,30.0,4.9,19.874733,75.353942,19.904733,75.383942,4.5790588809950075,2022-02-15,2026-09-03 22:20:00,2026-09-18 22:35:00,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15.0,1
0x61c0,RANCHIRES01DEL01,34.0,4.8,23.416792,85.316842,23.426792,85.326842,1.5091393275325462,2022-03-05,2026-09-03 08:50:00,2026-09-18 09:05:00,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,15.0,1
